customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
133043,0,51,Male,Married,Graduate,3,Salaried,90987,Upper-Middle,$80K - $120K,Tier 2,East,Affluent,39,Branch,Savings Only,1,Savings,Blue,17782.24,1,0,4,0,11803.0,16460.0,12.75,6,390.92,6,17,6,9,62,4691,76,0.618,0.727,5338.0,1750,1,1,1,1,1,0,0,0,0,0,7088,2137.0,0.247,1,0,58514.0,1680.0,0,27.3,0,20,14,0.842,5,1,2.2,1,66.2,1,0.718,1,6,0,1,1,0,1,0,2.2,12,7,1,0,2,0,0,51,0,High,Neutral,7144,0.227,0.175,34237.0,34,0.2216,58.8
133044,1,55,Female,Unknown,Graduate,1,Retired,23308,Low,Less than $40K,Tier 1,West,Mass,36,DSA,Lending,4,Savings,Blue,2907.96,0,0,76,0,3935.0,5490.0,3.32,3,222.08,3,6,9,7,78,2665,36,0.865,0.333,1035.0,2517,1,0,1,0,1,0,0,0,1,0,3552,1149.0,0.709,1,0,49360.0,1035.0,3,45.9,1,20,7,0.88,24,1,4.2,0,52.2,1,0.17,1,19,0,3,2,0,2,0,2.7,5,7,0,2,1,0,0,151,1,High,Neutral,1778,0.649,0.574,11409.0,27,0.5329,45.5
133045,0,30,Male,Married,Unknown,1,Salaried,39321,Lower-Middle,$40K - $60K,Tier 1,West,Mass,18,Branch,Multi-Product,5,Savings,Blue,6330.05,0,3,36,0,67186.0,71945.0,-3.99,2,143.58,8,12,13,5,52,1723,31,0.622,0.55,3346.0,1380,0,0,1,0,0,0,1,0,1,0,4726,846.0,0.292,1,1,0.0,0.0,0,34.0,0,20,10,0.789,8,1,3.3,0,51.7,1,0.36,3,3,0,2,3,0,2,0,3.7,40,8,0,1,1,0,0,27,1,Medium,Negative,2269,0.269,0.279,205823.0,30,0.0,40.6
133046,0,43,Male,Unknown,High School,2,Salaried,100278,Upper-Middle,$80K - $120K,Tier 1,East,HNI,30,Mobile App,Multi-Product,4,Savings,Blue,18747.95,0,0,33,1,12475.0,9888.0,-14.03,4,221.58,7,11,8,4,68,2659,55,0.775,0.833,15491.0,2517,1,0,1,0,0,0,0,1,1,0,18008,1215.0,0.14,0,4,0.0,0.0,0,38.4,0,22,6,0.767,12,0,,1,59.9,1,0.543,1,7,0,2,1,3,3,0,5.0,100,5,0,1,1,0,0,17,0,Medium,Positive,8992,0.099,0.129,35791.0,28,0.0,60.1
133047,0,39,Male,Single,Graduate,3,Business Owner,70734,Middle,$60K - $80K,Tier 2,Central,Affluent,36,Mobile App,Investment,5,Savings,Blue,20989.71,0,1,59,1,9541.0,9342.0,5.76,7,383.17,2,17,8,6,106,4598,85,0.9,0.771,323.0,2204,1,0,1,0,1,0,1,0,1,0,2527,2512.0,0.872,0,0,110430.0,4386.0,0,25.8,0,28,9,0.939,14,3,,1,70.9,1,0.218,0,0,0,2,4,3,3,0,3.5,24,3,0,2,2,0,0,200,0,Low,Negative,6019,0.775,0.775,28930.0,37,0.7441,65.7
133048,0,37,Male,Single,Uneducated,3,Salaried,67652,Middle,$60K - $80K,Tier 2,North,HNI,36,Branch,Multi-Product,5,Savings,Blue,17555.68,0,1,10,1,27668.0,28016.0,-8.73,2,112.5,10,24,8,7,85,1350,24,3.355,1.182,19835.0,2517,0,1,1,0,0,0,0,0,1,0,22352,727.0,0.113,0,1,0.0,0.0,0,21.9,0,15,10,0.796,7,0,,0,47.4,1,0.349,2,4,0,2,0,4,2,0,3.5,100,4,0,1,2,0,0,58,0,Low,Positive,5257,0.086,0.269,79250.0,25,0.0,44.1
133049,0,44,Male,Single,High School,3,Self-Employed,150119,High,$120K +,Tier 2,North,HNI,36,Branch,Multi-Product,1,Savings,Silver,25786.05,1,1,118,1,13105.0,10610.0,1.08,6,661.33,7,17,5,5,85,7936,76,0.776,0.767,33410.0,1106,1,1,1,0,0,0,1,1,0,0,34516,4624.0,0.032,0,3,0.0,0.0,0,32.9,0,17,15,0.794,3,0,5.0,1,58.6,1,0.562,1,3,0,3,2,7,1,0,2.4,27,5,1,2,1,0,0,20,0,Medium,Positive,12879,0.01,0.103,37132.0,32,0.0,54.2
133050,0,53,Female,Married,High School,0,Salaried,48068,Lower-Middle,$40K - $60K,Tier 3,Central,HNI,36,Referral,Lending,6,Salary,Blue,11005.9,0,0,36,1,13287.0,17981.0,2.97,4,353.67,7,26,12,4,85,4244,53,0.861,0.656,947.0,1936,0,1,1,0,0,0,1,1,0,0,2883,3027.0,0.672,1,0,0.0,0.0,0,33.9,0,19,14,0.857,2,0,3.7,1,63.2,1,0.529,0,0,0,2,3,5,2,0,5.0,92,2,0,1,0,1,1,70,0,Medium,Neutral,3783,0.639,0.622,42708.0,33,0.0,59.8
133051,0,37,Male,Single,Post-Graduate,0,Salaried,100082,Upper-Middle,$80K - $120K,Tier 2,Central,HNI,27,Branch,Investment,5,Current,Blue,13764.07,0,1,25,1,5180.0,4416.0,-13.97,4,249.17,11,20,11,6,88,2990,55,1.159,0.964,15326.0,0,1,0,1,0,1,0,0,1,1,0,15326,2213.0,0.0,0,1,27083.0,718.0,0,32.0,1,19,9,0.771,8,1,3.9,1,58.5,1,0.396,1,1,0,5,3,4,3,0,4.2,97,4,1,0,0,0,0,102,0,Low,Neutral,8951,0.041,0.121,15723.0,28,0.0861,57.9
133052,0,37,Female,Married,Uneducated,4,Student,32863,Lower-Middle,Less than $40K,Tier 1,South,Mass,18,Mobile App,Lending,5,Salary,Blue,5358.08,1,1,10,0,5216.0,3671.0,3.79,2,140.5,5,16,9,10,55,1686,34,0.903,0.7,906.0,2024,0,0,1,0,0,0,0,0,0,0,2930,1306.0,0.691,1,1,0.0,0.0,0,55.8,0,20,13,0.875,8,1,5.0,0,54.8,1,0.554,0,0,0,9,2,0,2,0,4.6,56,7,0,4,0,0,0,158,0,Medium,Positive,2978,0.686,0.601,15375.0,33,0.0,46.2
133053,0,34,Female,Married,Graduate,3,Salaried,41354,Lower-Middle,$40K - $60K,Tier 1,South,Mass,25,Branch,Multi-Product,6,Current,Blue,10178.18,1,0,23,1,10762.0,8715.0,6.87,7,414.75,8,16,9,6,86,4977,88,0.757,0.692,807.0,1468,1,0,1,1,1,1,0,0,1,1,2275,2108.0,0.645,0,4,26374.0,926.0,0,32.9,0,17,5,0.795,12,1,,1,58.5,1,0.373,2,1,0,3,2,6,2,0,3.9,27,3,0,1,1,0,0,73,1,Medium,Positive,2588,0.545,0.57,31274.0,22,0.2687,53.9
133054,0,55,Female,Single,Graduate,1,Salaried,62468,Middle,Unknown,Tier 3,Central,Affluent,49,Referral,Lending,1,Savings,Blue,24897.65,1,0,27,0,8228.0,8062.0,-2.02,6,453.58,2,10,7,7,135,5443,73,0.508,0.973,2721.0,0,1,0,1,1,1,0,0,0,1,0,2721,2363.0,0.0,1,1,47023.0,1326.0,0,54.4,0,20,12,0.923,13,1,3.2,1,65.7,1,0.246,2,5,0,3,3,0,3,0,3.1,15,7,1,1,0,0,0,6,0,Low,Positive,5298,0.033,0.021,24361.0,32,0.2547,62.5
133055,0,55,Female,Single,Graduate,2,Salaried,44622,Lower-Middle,Less than $40K,Tier 1,East,Affluent,43,Branch,Lending,1,Current,Blue,9849.99,0,0,61,1,7922.0,9448.0,8.51,5,380.17,6,18,12,14,114,4562,67,0.701,0.634,577.0,1168,1,0,1,1,0,0,0,0,1,1,1745,1832.0,0.669,1,0,25475.0,966.0,0,25.6,0,23,10,0.88,2,3,4.5,0,54.8,1,0.646,0,0,0,6,1,7,4,0,3.6,100,5,0,1,0,1,1,1,0,Not Aware,Positive,4831,0.607,0.584,22030.0,33,0.2598,49.4
133056,0,36,Female,Single,College,1,Salaried,52466,Middle,$40K - $60K,Tier 1,North,Affluent,25,Branch,Investment,6,Current,Blue,11605.56,1,1,15,0,26645.0,37261.0,11.61,5,157.17,5,17,11,6,117,1886,66,0.928,0.65,1888.0,0,0,1,1,1,0,0,0,0,0,0,1888,937.0,0.0,1,2,39918.0,1088.0,1,1.0,0,24,8,0.872,7,1,,1,66.8,1,0.433,3,8,0,5,3,0,0,0,4.6,7,10,0,0,0,0,0,32,0,Medium,Positive,4683,0.01,0.056,78005.0,32,0.2488,59.5
133057,0,50,Male,Single,Graduate,3,Salaried,77480,Middle,$60K - $80K,Tier 2,West,Affluent,45,Online,Multi-Product,4,Savings,Blue,23907.85,0,0,3,0,24764.0,22040.0,14.67,2,150.5,7,21,4,6,87,1806,31,0.658,0.409,20754.0,1118,1,0,1,0,1,0,0,1,1,1,21872,948.0,0.051,1,1,96422.0,2776.0,1,52.9,0,16,7,0.816,10,3,,1,56.5,1,0.287,1,1,0,1,3,0,3,0,1.8,43,1,0,6,0,1,0,89,0,Low,Neutral,7848,0.108,0.039,76558.0,23,0.4299,55.2
133058,0,49,Female,Married,Graduate,1,Salaried,18000,Low,Less than $40K,Tier 2,South,Mass,36,Branch,Premium,6,Savings,Blue,6392.82,0,0,34,0,1509.0,1126.0,-0.24,6,356.17,10,19,12,5,79,4274,81,0.744,0.723,3775.0,1378,1,0,1,0,1,0,0,1,0,1,5153,2834.0,0.267,1,0,43060.0,1288.0,0,30.2,0,23,16,0.783,36,0,,1,60.6,1,0.263,1,3,0,3,1,0,3,0,2.9,88,2,0,2,1,0,0,201,0,Not Aware,Neutral,1218,0.255,0.214,4328.0,39,0.8587,54.6
133059,0,39,Female,Single,Unknown,2,Retired,18000,Low,Unknown,Tier 2,East,Mass,28,Referral,Multi-Product,6,Current,Blue,2372.47,0,1,96,0,15893.0,19273.0,12.77,6,344.25,4,15,2,5,67,4131,80,0.688,0.702,701.0,792,1,0,1,0,0,0,1,0,0,0,1493,1568.0,0.53,1,1,0.0,0.0,0,45.5,0,18,11,0.846,19,3,3.5,1,59.8,1,0.795,0,0,0,2,2,0,0,0,3.9,10,2,0,2,0,0,0,119,1,Low,Positive,1031,0.583,0.477,49723.0,29,0.0,61.4
133060,0,39,Male,Married,College,2,Business Owner,80051,Upper-Middle,$60K - $80K,Tier 1,South,HNI,35,Branch,Investment,4,Savings,Blue,18450.63,1,0,24,1,25681.0,33567.0,-8.61,3,199.83,7,16,10,6,97,2398,37,1.924,1.176,4893.0,2517,1,0,1,0,1,1,1,1,1,1,7410,1445.0,0.34,1,2,30350.0,1497.0,0,15.4,0,20,10,0.821,19,0,3.7,0,53.0,1,0.634,0,0,0,3,2,5,2,0,5.0,8,1,0,3,1,0,0,19,0,Low,Positive,8602,0.329,0.357,75176.0,30,0.2244,42.8
133061,0,47,Male,Divorced,Unknown,4,Retired,57070,Middle,$40K - $60K,Tier 1,East,Affluent,35,Online,Premium,3,Salary,Blue,9048.11,1,1,18,0,14763.0,13586.0,-0.84,5,424.0,7,13,12,6,80,5088,71,0.517,0.651,4134.0,773,1,0,1,1,0,0,0,0,0,0,4907,2701.0,0.158,1,0,180902.0,5040.0,0,32.7,0,19,9,0.816,12,2,,1,59.8,1,0.882,1,1,0,3,1,0,0,0,3.4,52,8,1,1,1,1,1,14,0,Low,Neutral,5724,0.142,0.092,45744.0,28,1.0598,53.1
133062,0,53,Male,Single,Graduate,3,Salaried,68490,Middle,$80K - $120K,Tier 3,North,Mass,36,Online,Multi-Product,4,Current,Blue,23548.6,1,1,43,1,11808.0,15245.0,8.39,2,122.92,5,15,9,10,100,1475,33,0.741,0.833,31999.0,2517,1,0,1,1,0,0,1,0,0,0,34516,959.0,0.073,1,1,231335.0,6733.0,0,27.4,0,22,6,0.872,36,1,,1,62.6,1,0.773,0,0,0,1,2,4,3,0,4.2,-32,3,0,1,0,0,0,37,0,High,Negative,3529,0.057,0.121,36369.0,28,1.1797,59.4
133063,0,44,Male,Single,Graduate,3,Business Owner,104715,Upper-Middle,$80K - $120K,Tier 1,North,HNI,33,Online,Multi-Product,6,Savings,Blue,34123.52,0,1,83,1,7006.0,8532.0,1.22,1,75.5,5,16,9,6,95,906,22,0.543,1.2,3346.0,785,1,1,1,1,1,0,1,1,1,0,4131,500.0,0.19,1,1,31284.0,1510.0,0,67.4,0,16,10,0.861,19,2,2.1,0,51.1,1,0.677,0,0,0,2,3,3,2,0,3.9,78,4,1,1,3,0,0,4,0,Medium,Positive,9947,0.149,0.238,20192.0,26,0.173,38.1
133064,0,47,Female,Divorced,Post-Graduate,2,Salaried,51545,Middle,$40K - $60K,Tier 3,West,Mass,33,Referral,Multi-Product,6,Savings,Blue,15923.88,1,1,35,1,10127.0,10295.0,-10.74,5,320.25,4,16,10,10,88,3843,66,0.691,1.0,4408.0,1216,1,1,1,1,0,0,0,0,0,0,5624,2543.0,0.216,1,0,13325.0,315.0,0,65.1,0,21,7,0.9,10,1,,1,66.0,1,0.485,2,1,0,4,3,2,1,0,3.9,100,6,0,2,0,0,0,17,0,Medium,Positive,4487,0.168,0.241,30458.0,28,0.0733,62.1
133065,0,53,Male,Single,Graduate,1,Business Owner,91425,Upper-Middle,$80K - $120K,Tier 1,West,Affluent,43,DSA,Lending,4,Savings,Blue,19615.63,0,1,48,1,14396.0,12237.0,-2.21,4,161.5,4,18,10,8,76,1938,53,1.006,0.656,10891.0,1018,1,1,1,0,0,1,0,0,0,0,11909,1083.0,0.085,1,1,53962.0,1689.0,0,33.4,0,21,13,0.9,52,0,,1,66.2,1,0.83,1,6,0,5,3,7,2,0,3.2,34,5,1,1,2,0,0,20,0,Medium,Positive,7227,0.101,0.129,43413.0,34,0.2217,55.0
133066,0,46,Male,Divorced,Doctorate,5,Retired,136416,High,$120K +,Tier 2,Central,HNI,31,Mobile App,Multi-Product,1,Savings,Blue,23362.3,1,0,9,1,5557.0,6555.0,-7.99,8,661.33,5,16,4,3,62,7936,101,0.871,0.485,32714.0,1802,0,1,1,1,1,1,0,1,1,1,34516,5218.0,0.052,1,0,26680.0,1111.0,0,51.4,0,15,8,0.821,30,0,3.4,1,57.9,1,0.767,1,2,0,2,2,4,0,0,3.1,9,4,1,2,1,1,0,47,0,Not Aware,Positive,10806,0.023,0.167,17341.0,23,0.0977,54.0
133067,0,50,Female,Divorced,Graduate,2,Self-Employed,50248,Middle,$40K - $60K,Tier 1,South,Mass,40,Mobile App,Multi-Product,6,Current,Blue,9517.48,1,1,18,1,10587.0,10193.0,-1.44,3,191.08,4,10,9,6,79,2293,36,1.743,0.8,5790.0,2517,1,0,1,1,0,0,1,1,0,0,8307,1341.0,0.303,1,2,14409.0,294.0,0,11.9,1,15,10,0.862,1,0,4.4,0,49.3,1,0.382,1,1,0,4,5,9,1,0,2.8,68,8,0,2,0,0,0,7,0,Low,Neutral,4217,0.292,0.379,32692.0,25,0.0702,40.7
133068,0,40,Male,Married,Graduate,3,Salaried,96954,Upper-Middle,$80K - $120K,Tier 1,South,Affluent,27,Online,Investment,3,Savings,Silver,14253.78,0,1,2,0,4592.0,3811.0,13.78,4,266.08,3,17,11,15,59,3193,53,0.834,0.559,34516.0,0,1,0,1,1,1,0,1,0,1,1,34516,1683.0,0.0,1,2,80531.0,2533.0,0,8.5,0,18,15,0.935,18,2,4.2,1,62.6,1,0.545,2,7,0,3,2,0,0,0,2.6,83,6,1,1,2,1,1,52,0,Medium,Neutral,8307,0.023,0.176,14250.0,33,0.3135,57.6
133069,0,45,Female,Married,High School,3,Salaried,20175,Low,Less than $40K,Tier 1,East,Mass,32,Referral,Multi-Product,2,Savings,Blue,2736.84,1,1,15,1,13626.0,11825.0,5.31,7,652.83,2,13,14,11,175,7834,86,0.946,0.509,1980.0,968,1,1,1,1,0,0,1,0,0,0,2948,3095.0,0.328,1,0,49471.0,1105.0,0,46.8,0,28,13,0.95,6,1,3.8,0,63.5,1,0.811,3,7,0,3,1,4,1,0,4.6,45,3,0,2,0,0,0,230,1,Not Aware,Neutral,1444,0.345,0.321,38995.0,41,0.6572,51.1
133070,0,33,Female,Married,Graduate,1,Self-Employed,25454,Low,Less than $40K,Tier 1,North,Mass,20,Branch,Multi-Product,2,Salary,Blue,2347.66,0,3,32,0,8622.0,10115.0,-4.56,7,391.5,7,19,11,11,86,4698,87,0.723,0.851,1507.0,0,1,0,1,0,1,0,1,1,1,0,1507,1582.0,0.0,0,1,33506.0,1251.0,1,26.4,0,13,14,0.854,14,3,,1,56.5,1,0.502,0,0,0,1,2,0,3,0,3.6,22,2,0,4,1,0,0,6,0,Low,Negative,2024,0.0,0.074,26169.0,27,0.5898,53.0
133071,1,47,Male,Single,Uneducated,3,Salaried,152461,High,$120K +,Tier 1,Central,HNI,36,Branch,Investment,3,Savings,Blue,12438.15,0,3,89,1,3046.0,3969.0,28.24,2,168.33,1,6,7,7,102,2020,33,0.517,0.375,34516.0,0,1,0,1,1,1,0,1,0,1,0,34516,843.0,0.0,0,2,167108.0,8283.0,2,37.4,0,12,7,0.952,14,1,3.5,0,49.3,1,0.128,0,0,0,0,4,3,7,0,2.3,-14,3,0,0,0,1,0,28,0,High,Negative,13251,0.029,0.077,9542.0,19,0.6519,36.1
133072,0,51,Female,Single,High School,3,Self-Employed,33905,Lower-Middle,Less than $40K,Tier 2,North,Mass,39,Mobile App,Investment,5,Savings,Blue,8494.62,0,1,8,0,48059.0,57177.0,2.37,5,349.0,12,20,8,9,71,4188,68,0.61,0.545,2801.0,1237,1,0,1,0,0,0,1,1,1,1,4038,2272.0,0.306,1,4,0.0,0.0,0,41.0,0,16,13,0.755,8,1,,0,45.8,1,0.41,2,7,0,3,1,0,1,0,4.5,57,0,0,1,0,0,0,17,0,Not Aware,Positive,3126,0.29,0.215,140929.0,29,0.0,36.1
133073,0,48,Female,Unknown,College,3,Retired,59350,Middle,Unknown,Tier 3,East,Affluent,40,Online,Multi-Product,2,Savings,Blue,22141.11,0,0,62,1,2720.0,3568.0,8.44,7,433.58,5,15,11,8,208,5203,90,0.586,0.765,2337.0,0,0,1,1,0,0,0,1,1,0,0,2337,2454.0,0.0,1,0,0.0,0.0,0,25.1,0,20,10,0.872,29,0,,0,53.3,1,0.633,0,0,0,4,1,8,1,0,2.3,39,3,0,4,3,0,0,9,0,Not Aware,Neutral,4923,0.051,0.095,8099.0,30,0.0,41.0
133074,0,52,Female,Married,Graduate,2,Self-Employed,38236,Lower-Middle,Less than $40K,Tier 1,South,Affluent,36,Mobile App,Lending,3,Current,Blue,8502.85,0,1,28,1,17327.0,21500.0,4.82,6,377.42,8,15,3,7,32,4529,73,0.671,0.872,3121.0,1829,1,1,1,0,0,0,0,1,0,0,4950,3098.0,0.369,1,1,0.0,0.0,0,38.4,0,23,7,0.758,3,2,,1,63.2,1,0.504,0,0,0,2,3,5,1,0,4.6,21,2,0,1,2,0,0,64,0,Not Aware,Positive,3773,0.324,0.42,49725.0,30,0.0,55.8
133075,0,33,Female,Married,Uneducated,2,Salaried,57387,Middle,$40K - $60K,Tier 2,West,Mass,23,Online,Lending,4,Current,Blue,9571.51,0,6,16,1,18473.0,13338.0,-7.24,3,137.0,5,14,13,11,74,1644,45,0.856,0.731,6732.0,0,0,0,1,1,0,0,0,1,0,1,6732,662.0,0.0,1,0,47130.0,2096.0,0,45.7,0,17,12,0.884,6,2,4.3,1,59.8,1,0.84,2,1,0,3,4,9,1,0,3.2,31,6,0,4,3,0,0,1,0,Not Aware,Neutral,5800,0.0,0.119,56938.0,29,0.4383,55.5
133076,0,39,Female,Single,Post-Graduate,2,Homemaker,18153,Low,Less than $40K,Tier 2,West,Mass,27,DSA,Lending,4,Salary,Blue,2255.62,1,1,12,1,24533.0,32079.0,6.2,1,100.33,4,16,6,6,66,1204,19,0.939,0.727,3688.0,2517,1,0,1,0,0,0,0,1,1,0,6205,918.0,0.406,1,1,0.0,0.0,0,34.8,0,20,7,0.875,33,4,5.0,0,53.6,1,0.382,3,3,0,2,2,4,0,0,5.0,85,4,0,2,0,0,0,93,0,Medium,Positive,1245,0.361,0.22,75721.0,27,0.0,45.8
133077,0,53,Female,Married,Graduate,3,Salaried,34508,Lower-Middle,Less than $40K,Tier 3,West,Mass,47,Branch,Lending,5,Current,Blue,15848.0,1,1,7,0,31684.0,23575.0,7.44,3,174.42,9,21,10,10,189,2093,42,1.32,1.0,536.0,2223,1,1,1,1,1,0,0,0,1,0,2759,1525.0,0.806,1,2,88547.0,4415.0,0,51.9,0,17,6,0.82,21,1,,1,59.8,1,0.71,2,3,0,6,2,0,1,0,3.1,41,1,0,5,0,0,0,135,0,Medium,Negative,3213,0.737,0.735,100321.0,23,1.5353,50.3
133078,1,50,Male,Divorced,Post-Graduate,3,Homemaker,63004,Middle,$60K - $80K,Tier 1,East,HNI,36,Referral,Savings Only,3,Current,Blue,7969.44,0,0,48,1,4891.0,5173.0,16.73,3,195.92,3,6,5,3,69,2351,39,0.799,0.3,13898.0,511,1,0,1,0,1,0,0,0,0,1,14409,1402.0,0.035,1,2,7427.0,166.0,5,65.7,0,15,7,0.824,30,2,2.4,0,48.5,1,0.463,4,3,0,0,3,1,1,0,2.4,-19,5,0,0,0,0,0,18,0,High,Negative,4193,0.072,0.175,14860.0,22,0.0316,37.7
133079,0,53,Male,Married,High School,3,Student,73409,Middle,$60K - $80K,Tier 1,West,Affluent,43,DSA,Investment,5,Savings,Blue,26579.65,1,0,10,1,3038.0,3989.0,-7.95,2,101.58,4,16,6,5,111,1219,27,0.374,0.5,3095.0,2169,1,0,1,0,1,0,1,1,0,0,5264,506.0,0.412,1,1,36577.0,1484.0,0,29.3,0,11,10,0.871,15,3,3.2,1,56.2,1,0.511,1,1,0,3,2,7,0,0,3.4,15,3,0,2,2,0,0,22,0,Not Aware,Positive,6718,0.36,0.375,9081.0,21,0.2426,56.5
133080,0,32,Male,Married,High School,1,Retired,46465,Lower-Middle,$40K - $60K,Tier 2,South,Mass,26,DSA,Multi-Product,3,Current,Blue,9334.05,1,2,93,0,12744.0,12444.0,-9.73,5,240.0,5,19,13,4,71,2880,69,1.027,0.468,822.0,1754,1,0,1,1,0,0,0,1,0,0,2576,1979.0,0.681,1,0,30707.0,810.0,0,9.4,1,27,17,0.878,7,1,5.0,1,70.4,1,0.794,2,2,0,4,3,0,1,0,2.8,90,5,1,1,4,0,0,6,0,Not Aware,Positive,3478,0.581,0.652,36608.0,44,0.2092,71.1
133081,0,29,Female,Married,Graduate,2,Business Owner,45851,Lower-Middle,Less than $40K,Tier 3,South,Mass,25,Online,Multi-Product,6,Savings,Blue,4876.4,0,1,78,0,12627.0,11593.0,-7.31,7,391.83,5,17,8,10,103,4702,85,1.028,0.771,986.0,1746,1,1,1,0,0,0,0,1,0,0,2732,2548.0,0.639,0,3,0.0,0.0,0,92.6,0,12,14,0.875,22,2,,1,56.3,1,0.348,2,1,0,0,2,0,1,0,4.8,7,6,1,3,0,0,0,5,0,Not Aware,Negative,5049,0.631,0.635,37443.0,26,0.0,55.2
133082,0,40,Male,Married,Uneducated,4,Business Owner,147046,High,$120K +,Tier 2,East,HNI,36,Branch,Multi-Product,2,Savings,Blue,38597.47,1,2,49,1,13046.0,17289.0,5.8,6,675.33,7,8,13,5,63,8104,83,0.861,0.627,16229.0,1377,1,0,1,1,1,0,1,1,0,0,17606,5153.0,0.078,1,1,64805.0,3219.0,2,53.2,0,19,9,0.788,3,2,,0,48.1,1,0.3,1,1,0,0,2,3,0,0,4.4,32,5,1,3,0,1,0,78,0,Not Aware,Positive,12398,0.084,0.148,39930.0,28,0.2627,42.6
133083,0,33,Female,Divorced,College,4,Retired,34505,Lower-Middle,Less than $40K,Tier 2,Central,Affluent,24,Online,Lending,6,Savings,Blue,3593.8,1,4,28,1,8573.0,8924.0,9.26,8,287.33,5,15,11,6,76,3448,103,0.699,0.635,9857.0,0,0,0,1,0,0,0,0,0,1,0,9857,2666.0,0.0,1,2,0.0,0.0,0,8.2,0,19,5,0.865,16,0,,1,63.4,1,0.408,1,1,0,4,2,2,2,0,4.7,50,4,0,0,2,0,0,55,0,Low,Positive,3212,0.0,0.054,24396.0,24,0.0,60.4
133084,0,44,Female,Married,Graduate,2,Self-Employed,30470,Lower-Middle,Less than $40K,Tier 2,Central,Affluent,37,DSA,Investment,4,Current,Blue,10071.44,0,4,25,0,36782.0,49184.0,10.19,3,119.42,2,16,9,9,174,1433,38,0.543,1.0,1127.0,2076,1,0,1,0,0,0,1,0,0,0,3203,976.0,0.648,1,2,0.0,0.0,0,75.5,0,26,14,0.944,8,0,2.3,1,66.5,1,0.257,2,1,0,3,4,0,3,0,2.3,44,1,0,1,0,0,0,31,0,Low,Positive,2652,0.621,0.535,110983.0,40,0.0,57.9
133085,0,45,Male,Married,Uneducated,2,Homemaker,53128,Middle,$40K - $60K,Tier 1,South,Affluent,34,DSA,Multi-Product,3,Savings,Blue,14018.32,0,1,20,1,24985.0,33220.0,9.49,1,115.58,4,13,11,8,72,1387,18,1.791,0.8,3523.0,2248,1,0,1,1,0,1,1,0,1,0,5771,971.0,0.39,1,1,128418.0,3481.0,0,17.4,0,15,16,0.889,7,1,3.0,1,58.7,1,0.339,1,3,0,5,1,3,1,0,3.8,-13,8,0,1,1,0,0,25,0,Low,Positive,4826,0.378,0.462,77842.0,31,0.7863,56.6
133086,0,36,Female,Single,Uneducated,1,Business Owner,21169,Low,Less than $40K,Tier 2,East,Affluent,21,Online,Savings Only,3,Savings,Blue,3037.07,1,0,24,0,34100.0,29584.0,-3.04,6,378.92,3,12,9,8,68,4547,73,0.826,0.973,1204.0,733,1,0,1,0,0,0,0,0,1,0,1937,2034.0,0.378,1,1,0.0,0.0,0,19.4,0,11,6,0.906,9,1,,1,60.3,1,0.458,1,1,0,6,1,0,1,0,2.1,48,4,1,1,0,0,0,34,0,Medium,Positive,1547,0.266,0.32,100730.0,17,0.0,56.4
133087,1,58,Female,Divorced,Unknown,3,Business Owner,29535,Low,Less than $40K,Tier 1,West,Affluent,36,Referral,Multi-Product,2,NRE/NRO,Blue,3084.15,0,0,20,0,4217.0,3962.0,9.93,2,165.83,2,20,6,2,68,1990,31,0.458,0.192,1508.0,0,1,1,1,0,0,1,1,0,1,0,1508,1358.0,0.0,0,2,64866.0,1398.0,1,53.4,0,17,10,0.933,40,4,,1,66.6,1,0.526,2,36,0,1,3,0,5,0,3.4,25,4,0,0,0,1,0,19,1,High,Neutral,2529,0.0,0.0,12509.0,27,0.568,56.4
